Index	ENCFF	ChIP-CellLine	TF-Target	Enh-CellLine	Poisson-statistic	P-value	CorrectedP-value	IsEnriched
3418	ENCFF368IYV	HepG2	IRF1	K562	24.506980664262745	0.0	0.0	1
3419	ENCFF370XOM	HepG2	STAT5B	K562	25.51126510076992	0.0	0.0	1
3420	ENCFF370YGS	K562	TBP	K562	76.45787391582535	0.0	0.0	1
3421	ENCFF371EUY	HepG2	ZNF709	K562	46.233994248545294	0.0	0.0	1
3422	ENCFF371LUB	HepG2	IKZF5	K562	59.56188232335359	0.0	0.0	1
3423	ENCFF371SJR	K562	ATF7	K562	104.78942919988134	0.0	0.0	1
3424	ENCFF372DFI	HepG2	MXD3	K562	47.27209152315897	0.0	0.0	1
3425	ENCFF372PXU	HepG2	E2F2	K562	31.915528257799565	0.0	0.0	1
3426	ENCFF372YFU	K562	THAP7	K562	30.373070674129902	0.0	0.0	1
3427	ENCFF373JGX	HepG2	ZNF407	K562	48.56240864893954	0.0	0.0	1
3428	ENCFF373KUZ	HepG2	ZNF101	K562	24.63561744517919	0.0	0.0	1
3429	ENCFF373NIO	A549	NFE2L2	K562	27.17372149258277	0.0	0.0	1
3430	ENCFF373SRR	HepG2	TFDP1	K562	54.25472991743374	0.0	0.0	1
3431	ENCFF374HXP	HepG2	ZBTB4	K562	41.1721005191778	0.0	0.0	1
3432	ENCFF375SIS	K562	ID3	K562	77.32949849619817	0.0	0.0	1
3433	ENCFF376CUV	HepG2	KDM6A	K562	30.201740247628916	0.0	0.0	1
3434	ENCFF378GRS	HepG2	GMEB2	K562	33.20086540473875	0.0	0.0	1
3435	ENCFF380KJB	K562	ZNF398	K562	16.689625397683084	0.0	0.0	1
3436	ENCFF381ULU	MCF-7	GATA3	K562	21.885983833529995	0.0	0.0	1
3437	ENCFF381WCL	HepG2	MTA1	K562	46.50948758633478	0.0	0.0	1
3438	ENCFF382CUT	K562	ILF3	K562	30.541353782023997	0.0	0.0	1
3439	ENCFF382QUI	K562	ZNF277	K562	7.06306715140092	1.5568284762235074e-17	1.5324529663487607e-16	1
3440	ENCFF382YJO	HepG2	RXRA	K562	38.899957905938074	0.0	0.0	1
3441	ENCFF383IEP	K562	SAP30	K562	45.44093465749254	0.0	0.0	1
3442	ENCFF384TZN	HepG2	ZBTB25	K562	50.37609749190626	0.0	0.0	1
3443	ENCFF385DPO	HepG2	HOXA5	K562	49.83793788946108	0.0	0.0	1
3444	ENCFF385LDF	MCF-7	MYC	K562	27.533205992644312	0.0	0.0	1
3445	ENCFF385UIF	HepG2	ZNF697	K562	41.945037487508216	0.0	0.0	1
3446	ENCFF386FQQ	MCF-7	NR2F2	K562	41.12646396928247	0.0	0.0	1
3447	ENCFF386ZWO	K562	CBX3	K562	76.50465073779377	0.0	0.0	1
3448	ENCFF387KML	HepG2	ETV6	K562	37.41761456953942	0.0	0.0	1
3449	ENCFF387PJU	HepG2	RAD51	K562	19.794773908691493	0.0	0.0	1
3450	ENCFF388IZF	HepG2	ZNF484	K562	16.891081961754807	0.0	0.0	1
3451	ENCFF388KGW	K562	GATAD2B	K562	65.14885266684188	0.0	0.0	1
3452	ENCFF389YCG	HepG2	ZNF138	K562	34.658282432878075	0.0	0.0	1
3453	ENCFF390AZA	A549	ZC3H11A	K562	6.319541286387285	2.175841750384677e-12	2.1153421919653563e-11	1
3454	ENCFF390VZU	HepG2	FIP1L1	K562	25.250468188945515	0.0	0.0	1
3455	ENCFF390XVX	A549	ETS1	K562	44.09875096209754	0.0	0.0	1
3456	ENCFF391XMO	HepG2	ZNF562	K562	16.956761800893343	0.0	0.0	1
3457	ENCFF392INU	K562	ZBED1	K562	46.16223780468121	0.0	0.0	1
3458	ENCFF392MAR	K562	TFCP2	K562	46.46018544368452	0.0	0.0	1
3459	ENCFF393LUP	HepG2	EP300	K562	48.90778448163593	0.0	0.0	1
3460	ENCFF395PJC	MCF-7	COPS2	K562	1.2640752974218714	0.11165392458215123	1.0	0
3461	ENCFF396ZSB	HepG2	ZNF776	K562	38.205967353852444	0.0	0.0	1
3462	ENCFF398TIE	HepG2	TGIF2	K562	49.144859190946306	0.0	0.0	1
3463	ENCFF398UQZ	K562	YY1	K562	78.36634459276178	0.0	0.0	1
3464	ENCFF399AJX	HepG2	NFKBIZ	K562	42.4849985890754	0.0	0.0	1
3465	ENCFF399LOS	HepG2	NCOA1	K562	35.95863656303562	0.0	0.0	1
3466	ENCFF399YOO	HepG2	ELK1	K562	38.69266214011941	0.0	0.0	1
3467	ENCFF399ZUJ	A549	EHMT2	K562	9.050964521623204	0.0	0.0	1
3468	ENCFF401HSI	HepG2	FOSL2	K562	50.83821791087209	0.0	0.0	1
3469	ENCFF401YUZ	MCF-7	GATAD2B	K562	12.566746119474848	0.0	0.0	1
3470	ENCFF404ASR	A549	NR2E3	K562	36.248308623722565	0.0	0.0	1
3471	ENCFF404IUH	HepG2	ZNF264	K562	44.85889940097415	0.0	0.0	1
3472	ENCFF405BKB	K562	PRDM10	K562	74.1173297952716	0.0	0.0	1
3473	ENCFF405EGZ	K562	TBX18	K562	44.908162201227285	0.0	0.0	1
3474	ENCFF405LDS	HepG2	EED	K562	35.017743932212085	0.0	0.0	1
3475	ENCFF405UGF	HepG2	SKI	K562	54.540420029810186	0.0	0.0	1
3476	ENCFF405YXO	HepG2	ZNF180	K562	20.767835470894553	0.0	0.0	1
3477	ENCFF405ZPR	K562	STAT1	K562	17.81018396996212	0.0	0.0	1
3478	ENCFF407STM	K562	ZSCAN29	K562	33.94634924562571	0.0	0.0	1
3479	ENCFF407WPM	HepG2	MEF2D	K562	51.465674278667336	0.0	0.0	1
3480	ENCFF408CTC	HepG2	ZFP82	K562	38.625686258462046	0.0	0.0	1
3481	ENCFF408NUX	K562	CHD1	K562	44.21874690220454	0.0	0.0	1
3482	ENCFF408RSJ	K562	CDC5L	K562	34.90162381981746	0.0	0.0	1
3483	ENCFF409BJK	HepG2	ZNF414	K562	45.1257714651373	0.0	0.0	1
3484	ENCFF409PJJ	HepG2	ZNF12	K562	40.15526136545279	0.0	0.0	1
3485	ENCFF409SDU	K562	RNF2	K562	37.294221059355586	0.0	0.0	1
3486	ENCFF409YKQ	HepG2	GATA2	K562	39.45434262072602	0.0	0.0	1
3487	ENCFF410RJD	K562	NRF1	K562	31.234188363302682	0.0	0.0	1
3488	ENCFF410SWS	K562	TCFL5	K562	27.67448973937423	0.0	0.0	1
3489	ENCFF411GOS	HepG2	AKNA	K562	24.11228107418008	0.0	0.0	1
3490	ENCFF412WOK	K562	DNMT1	K562	29.310101453079263	0.0	0.0	1
3491	ENCFF413CKX	HepG2	GTF3A	K562	31.10590626657267	0.0	0.0	1
3492	ENCFF413LLO	K562	POLR2G	K562	68.57182382535382	0.0	0.0	1
3493	ENCFF413OMR	HepG2	ZNF280D	K562	45.998966027352104	0.0	0.0	1
3494	ENCFF413PEE	HepG2	LCORL	K562	22.213214021345845	0.0	0.0	1
3495	ENCFF414GKA	HepG2	ZNF550	K562	25.46105489310398	0.0	0.0	1
3496	ENCFF415MKA	K562	TCF15	K562	35.067475403067235	0.0	0.0	1
3497	ENCFF415YWK	HepG2	ZNF343	K562	40.11338033265643	0.0	0.0	1
3498	ENCFF416TFM	K562	ZNF445	K562	30.269020514355468	0.0	0.0	1
3499	ENCFF417FFL	K562	RNF219	K562	21.25602600683467	0.0	0.0	1
3500	ENCFF417HLM	HepG2	ONECUT2	K562	28.895585226643934	0.0	0.0	1
3501	ENCFF417LFH	HepG2	MTERF4	K562	40.45893887812052	0.0	0.0	1
3502	ENCFF419GHH	HepG2	SREBF2	K562	7.603783222200705	1.0512056835327615e-22	1.0468659657650598e-21	1
3503	ENCFF421QJP	HepG2	ZBTB8A	K562	25.810400731957213	0.0	0.0	1
3504	ENCFF422MYG	HepG2	ZNF513	K562	20.3591772562932	0.0	0.0	1
3505	ENCFF422TZK	HepG2	BCL6	K562	53.84706697319949	0.0	0.0	1
3506	ENCFF423CWQ	K562	ZBTB8A	K562	13.556316318662416	0.0	0.0	1
3507	ENCFF424FZS	HepG2	BCL3	K562	45.192353707161374	0.0	0.0	1
3508	ENCFF424GKS	HepG2	POLR2AphosphoS2	K562	25.105658488610526	0.0	0.0	1
3509	ENCFF424OWM	K562	PHB	K562	28.896062767828816	0.0	0.0	1
3510	ENCFF425JPL	HepG2	ZNF354B	K562	29.449521564674612	0.0	0.0	1
3511	ENCFF427GBB	HepG2	SRSF4	K562	14.649041450909495	0.0	0.0	1
3512	ENCFF427RSA	MCF-7	EGR1	K562	33.30483824476611	0.0	0.0	1
3513	ENCFF427XNV	MCF-7	ELK1	K562	35.31469632171853	0.0	0.0	1
3514	ENCFF428GSG	MCF-7	PPP1R10	K562	8.535738342759947	0.0	0.0	1
3515	ENCFF428HNJ	HepG2	ZNF280B	K562	41.44347844557278	0.0	0.0	1
3516	ENCFF428ZPS	HepG2	ZBTB14	K562	34.23738013702425	0.0	0.0	1
3517	ENCFF430IPX	K562	ZNF395	K562	87.47851743659093	0.0	0.0	1
3518	ENCFF430YXJ	K562	IRF2	K562	10.059377851738978	0.0	0.0	1
3519	ENCFF431BYW	HepG2	ARNT2	K562	51.11563984171812	0.0	0.0	1
3520	ENCFF432HRL	K562	TAF9B	K562	72.52608787552994	0.0	0.0	1
3521	ENCFF433ERT	K562	VEZF1	K562	96.38602902473298	0.0	0.0	1
3522	ENCFF434IDL	MCF-7	E4F1	K562	16.577442234097003	0.0	0.0	1
3523	ENCFF435AEQ	HepG2	NKX3-1	K562	40.82167625048273	0.0	0.0	1
3524	ENCFF435MHH	K562	ZNF212	K562	28.515493636818984	0.0	0.0	1
3525	ENCFF435SNP	K562	ZBTB26	K562	43.76605175584191	0.0	0.0	1
3526	ENCFF435UDQ	MCF-7	ZNF8	K562	5.749184468546871	1.4050675616184782e-11	1.362784197870169e-10	1
3527	ENCFF436DME	K562	MEF2D	K562	69.76652727975268	0.0	0.0	1
3528	ENCFF436SNU	HepG2	SOX6	K562	3.169402166947685	6.934971034095683e-05	0.0006586739264985508	1
3529	ENCFF437PVG	HepG2	SALL2	K562	48.95273405406729	0.0	0.0	1
3530	ENCFF437XMN	HepG2	ZNF780A	K562	30.83524816415167	0.0	0.0	1
3531	ENCFF438BWN	K562	NCOA6	K562	35.4467496550521	0.0	0.0	1
3532	ENCFF438IYI	K562	TFAP4	K562	90.13540071036691	0.0	0.0	1
3533	ENCFF438MZI	HepG2	ZHX3	K562	33.3885915877787	0.0	0.0	1
3534	ENCFF439CGG	HepG2	KDM1A	K562	58.83300409495181	0.0	0.0	1
3535	ENCFF439SWX	A549	ZNF624	K562	29.350184666960324	0.0	0.0	1
3536	ENCFF439TJM	K562	MAFK	K562	63.850375875954896	0.0	0.0	1
3537	ENCFF440AQF	K562	MNT	K562	83.60349575126571	0.0	0.0	1
3538	ENCFF440JOS	HepG2	ATF3	K562	27.639817774841315	0.0	0.0	1
3539	ENCFF441QXF	K562	SLC30A9	K562	11.252749144833889	0.0	0.0	1
3540	ENCFF442AHG	HepG2	ZNF527	K562	35.8054131747699	0.0	0.0	1
3541	ENCFF442RYH	K562	ZNF431	K562	42.27131672334164	0.0	0.0	1
3542	ENCFF442ZRY	HepG2	ZNF383	K562	27.66630679327428	0.0	0.0	1
3543	ENCFF443BGE	K562	ZNF449	K562	40.77437728353849	0.0	0.0	1
3544	ENCFF443WEJ	MCF-7	ZHX2	K562	37.83149524104753	0.0	0.0	1
3545	ENCFF445CZX	HepG2	CHCHD3	K562	28.894212060558342	0.0	0.0	1
3546	ENCFF445FCL	HepG2	HINFP	K562	42.80482949902722	0.0	0.0	1
3547	ENCFF445RVR	HepG2	BRCA1	K562	20.944911563114072	0.0	0.0	1
3548	ENCFF449JMB	K562	HIVEP1	K562	39.0775145001594	0.0	0.0	1
3549	ENCFF450BWT	HepG2	ZNF674	K562	26.222040153234975	0.0	0.0	1
3550	ENCFF451IBG	HepG2	ZNF567	K562	36.901135696789986	0.0	0.0	1
3551	ENCFF451LLC	K562	ZNF83	K562	63.647760855916246	0.0	0.0	1
3552	ENCFF451VTH	HepG2	ZNF276	K562	37.92614901344397	0.0	0.0	1
3553	ENCFF453MMH	K562	KLF13	K562	50.81644947675735	0.0	0.0	1
3554	ENCFF453UVV	HepG2	LCOR	K562	55.876473097561366	0.0	0.0	1
3555	ENCFF453YPR	HepG2	SOX13	K562	54.90043948666871	0.0	0.0	1
3556	ENCFF455PZT	HepG2	BAZ2A	K562	47.36980116017009	0.0	0.0	1
3557	ENCFF455TXX	HepG2	ZNF546	K562	38.01901762962334	0.0	0.0	1
3558	ENCFF455YMK	HepG2	SNRNP70	K562	4.69041575982343	6.368292558988934e-10	6.159918696977142e-09	1
3559	ENCFF456EDK	HepG2	CENPBD1	K562	20.341213011276455	0.0	0.0	1
3560	ENCFF456FTV	MCF-7	POLR2A	K562	48.807407571280386	0.0	0.0	1
3561	ENCFF456USL	K562	CEBPG	K562	54.67430328902692	0.0	0.0	1
3562	ENCFF457BJI	HepG2	RBM22	K562	30.331457320485224	0.0	0.0	1
3563	ENCFF458FBS	HepG2	ZNF786	K562	38.04338812450536	0.0	0.0	1
3564	ENCFF458IBK	HepG2	ZBTB44	K562	28.183236356598577	0.0	0.0	1
3565	ENCFF458PBB	HepG2	MAFK	K562	29.261482336531444	0.0	0.0	1
3566	ENCFF458VJS	HepG2	TRIM22	K562	3.222772304102363	0.00018261844227300623	0.0017311083511220436	1
3567	ENCFF460DRP	HepG2	ZSCAN25	K562	46.03170267953361	0.0	0.0	1
3568	ENCFF462RVE	HepG2	ZNF782	K562	38.69627525733359	0.0	0.0	1
3569	ENCFF463GXC	HepG2	ATF6	K562	28.350349956609573	0.0	0.0	1
3570	ENCFF463QUS	HepG2	HNRNPLL	K562	52.455518123793155	0.0	0.0	1
3571	ENCFF464GFC	MCF-7	SPDEF	K562	44.831736354513986	0.0	0.0	1
3572	ENCFF464WKR	HepG2	ZNF597	K562	14.721866102018422	0.0	0.0	1
3573	ENCFF466PKS	K562	ZNF766	K562	86.91458024195613	0.0	0.0	1
3574	ENCFF467WXB	HepG2	SP140L	K562	31.12631328364841	0.0	0.0	1
3575	ENCFF468WZL	HepG2	ZNF530	K562	15.174687421758401	0.0	0.0	1
3576	ENCFF469DNJ	A549	RNF2	K562	13.313816769412982	0.0	0.0	1
3577	ENCFF469JVY	HepG2	DNMT3B	K562	38.030271604285474	0.0	0.0	1
3578	ENCFF470CSE	K562	CBX1	K562	53.10628376196081	0.0	0.0	1
3579	ENCFF472DLA	HepG2	XBP1	K562	25.78917324591467	0.0	0.0	1
3580	ENCFF473NCJ	K562	RERE	K562	25.65620447601669	0.0	0.0	1
3581	ENCFF473UHQ	MCF-7	PAX8	K562	10.427136373581844	0.0	0.0	1
3582	ENCFF475HLY	HepG2	TEF	K562	29.768321079587672	0.0	0.0	1
3583	ENCFF477JRZ	HepG2	STAG1	K562	51.34492776929185	0.0	0.0	1
3584	ENCFF477OUI	HepG2	ARID5B	K562	62.47964194893349	0.0	0.0	1
3585	ENCFF478LQC	K562	MTA2	K562	71.52328208129003	0.0	0.0	1
3586	ENCFF478MAJ	K562	MTF1	K562	22.89216847640112	0.0	0.0	1
3587	ENCFF479SOJ	K562	RB1	K562	67.17543262310706	0.0	0.0	1
3588	ENCFF480XAU	MCF-7	HDGF	K562	11.620105010454184	0.0	0.0	1
3589	ENCFF481VPQ	HepG2	YEATS2	K562	56.60436920175771	0.0	0.0	1
3590	ENCFF482BEV	HepG2	ATF5	K562	27.290470808241373	0.0	0.0	1
3591	ENCFF482JEG	HepG2	NFATC3	K562	32.56159592913064	0.0	0.0	1
3592	ENCFF482QHM	HepG2	ZBTB39	K562	31.938558203541223	0.0	0.0	1
3593	ENCFF482XKY	HepG2	ZNF781	K562	41.78649584804986	0.0	0.0	1
3594	ENCFF485CTI	HepG2	DR1	K562	43.68385408759035	0.0	0.0	1
3595	ENCFF485SII	HepG2	POLR2G	K562	60.67633635327786	0.0	0.0	1
3596	ENCFF486BXB	A549	SREBF1	K562	21.66164195106111	0.0	0.0	1
3597	ENCFF486IUH	A549	ELK1	K562	10.587129143279613	0.0	0.0	1
3598	ENCFF486LNN	HepG2	CBX5	K562	48.48623551462409	0.0	0.0	1
3599	ENCFF486MHG	HepG2	PRDM15	K562	36.2689357783211	0.0	0.0	1
3600	ENCFF486PIE	HepG2	ZNF333	K562	36.69857097575029	0.0	0.0	1
3601	ENCFF488DML	HepG2	ELF4	K562	41.103585500797486	0.0	0.0	1
3602	ENCFF488OTN	K562	KLF16	K562	72.12781880052545	0.0	0.0	1
3603	ENCFF488VNT	MCF-7	SUZ12	K562	21.22607139004387	0.0	0.0	1
3604	ENCFF489IWB	MCF-7	NFIB	K562	34.361999345853725	0.0	0.0	1
3605	ENCFF489SJO	HepG2	NFIL3	K562	55.470805472602	0.0	0.0	1
3606	ENCFF490TYP	HepG2	HMGA1	K562	3.8729833462074166	2.7783955364481227e-07	2.65963041989043e-06	1
3607	ENCFF491EEI	K562	FOXP1	K562	54.6845284080926	0.0	0.0	1
3608	ENCFF491UBF	K562	PTRF	K562	35.57016888195601	0.0	0.0	1
3609	ENCFF492BXK	HepG2	ARID4B	K562	71.74902812901458	0.0	0.0	1
3610	ENCFF492FGH	HepG2	MTERF2	K562	34.08031025444303	0.0	0.0	1
3611	ENCFF493DXA	K562	MAFG	K562	62.21450156932635	0.0	0.0	1
3612	ENCFF493LZB	K562	ZNF695	K562	23.872091218426963	0.0	0.0	1
3613	ENCFF493UFO	HepG2	MED1	K562	62.03357593468423	0.0	0.0	1
3614	ENCFF494FXL	HepG2	KLF13	K562	25.695799580414302	0.0	0.0	1
3615	ENCFF495BPY	K562	ZHX1	K562	33.91232151031721	0.0	0.0	1
3616	ENCFF496HIK	HepG2	ZNF646	K562	28.728317116017454	0.0	0.0	1
3617	ENCFF496PIQ	K562	GTF3C2	K562	20.36163900975498	0.0	0.0	1
3618	ENCFF496SMN	HepG2	PCBP1	K562	34.99596668537274	0.0	0.0	1
3619	ENCFF496YJC	K562	BCLAF1	K562	29.672936725103995	0.0	0.0	1
3620	ENCFF497ISV	K562	GATA2	K562	64.34858992252188	0.0	0.0	1
3621	ENCFF497OQD	K562	FOXA1	K562	16.55993259908953	0.0	0.0	1
3622	ENCFF497RWP	HepG2	ZNF707	K562	30.129287614829142	0.0	0.0	1
3623	ENCFF497SIC	HepG2	FOSL1	K562	31.144681180076162	0.0	0.0	1
3624	ENCFF499KOY	HepG2	ZBTB43	K562	43.179712204203966	0.0	0.0	1
3625	ENCFF500BWO	K562	PURB	K562	5.250066432559062	8.290448459551798e-11	8.030781636196407e-10	1
3626	ENCFF501HSY	HepG2	ZNF75D	K562	17.5831863937242	0.0	0.0	1
3627	ENCFF501XJP	K562	TEAD4	K562	93.10981061199905	0.0	0.0	1
3628	ENCFF502QZR	HepG2	MTF1	K562	24.656546365138045	0.0	0.0	1
3629	ENCFF502SCY	HepG2	CC2D1A	K562	24.16824985929351	0.0	0.0	1
3630	ENCFF503IOR	HepG2	TRAFD1	K562	27.529291439238804	0.0	0.0	1
3631	ENCFF503UTF	HepG2	ZNF563	K562	46.15473955496209	0.0	0.0	1
3632	ENCFF504CCV	HepG2	CCAR2	K562	21.294088129998702	0.0	0.0	1
3633	ENCFF505AEY	HepG2	ZSCAN20	K562	34.481483751432634	0.0	0.0	1
3634	ENCFF505INE	K562	DMTF1	K562	37.81978752827423	0.0	0.0	1
3635	ENCFF505RNR	K562	HNRNPK	K562	25.35671642251461	0.0	0.0	1
3636	ENCFF507JZI	A549	NR5A2	K562	50.23934215606607	0.0	0.0	1
3637	ENCFF507RLU	A549	EHF	K562	31.67331263141209	0.0	0.0	1
3638	ENCFF509GED	HepG2	SMYD3	K562	38.59482719090261	0.0	0.0	1
3639	ENCFF509LCC	HepG2	NONO	K562	50.65400256059871	0.0	0.0	1
3640	ENCFF509ZLE	K562	GATA1	K562	46.0889262655035	0.0	0.0	1
3641	ENCFF510QJE	HepG2	MBD1	K562	43.625470512128565	0.0	0.0	1
3642	ENCFF510SAT	HepG2	NR5A1	K562	42.92013952167709	0.0	0.0	1
3643	ENCFF511SKA	A549	SMC3	K562	51.01270495905892	0.0	0.0	1
3644	ENCFF514IUU	HepG2	ZNF770	K562	50.65502399582338	0.0	0.0	1
3645	ENCFF515GUE	K562	CHAMP1	K562	61.17207895956567	0.0	0.0	1
3646	ENCFF515LWL	K562	ZNF217	K562	9.831519177018365	0.0	0.0	1
3647	ENCFF516ZWP	K562	FOXK1	K562	44.242122942683785	0.0	0.0	1
3648	ENCFF517FAL	HepG2	HMG20B	K562	36.98103915809249	0.0	0.0	1
3649	ENCFF517TKD	A549	GATA3	K562	44.60056601226244	0.0	0.0	1
3650	ENCFF518EGY	K562	ELF4	K562	46.768833225626885	0.0	0.0	1
3651	ENCFF518SJY	K562	IFI16	K562	25.1591735394036	0.0	0.0	1
3652	ENCFF518ZKO	HepG2	ZNF350	K562	59.57687421270275	0.0	0.0	1
3653	ENCFF519CXF	K562	CTCF	K562	56.50292657194567	0.0	0.0	1
3654	ENCFF519NHL	HepG2	ZFP90	K562	46.44403853440459	0.0	0.0	1
3655	ENCFF519VZH	MCF-7	FOS	K562	42.59189693523398	0.0	0.0	1
3656	ENCFF520POQ	A549	ATOH8	K562	33.103377063812424	0.0	0.0	1
3657	ENCFF521AKL	HepG2	EZH2	K562	7.733546656672336	6.010505891578892e-19	5.938222125040807e-18	1
3658	ENCFF522HZT	K562	CBX8	K562	-3.860313686348375	0.9998207101090363	1.0	0
3659	ENCFF524CCS	HepG2	ZNF382	K562	3.928626704567994	4.5284800180617137e-07	4.331809541671314e-06	1
3660	ENCFF524ZER	K562	MGA	K562	84.10924947740197	0.0	0.0	1
3661	ENCFF525EGX	A549	RAD21	K562	59.61174812921958	0.0	0.0	1
3662	ENCFF525SCQ	HepG2	REXO4	K562	20.337100152662863	0.0	0.0	1
3663	ENCFF525XXS	K562	KHSRP	K562	39.629527530957205	0.0	0.0	1
3664	ENCFF527MLG	K562	TRIM24	K562	86.05444415723898	0.0	0.0	1
3665	ENCFF528IDR	K562	ARID4B	K562	38.55708767541712	0.0	0.0	1
3666	ENCFF528SIV	K562	ZC3H11A	K562	28.81953107809658	0.0	0.0	1
3667	ENCFF529NGU	HepG2	HMGXB4	K562	62.35725747182125	0.0	0.0	1
3668	ENCFF532IPJ	MCF-7	NFRKB	K562	-1.222758599745485	0.8733368903773614	1.0	0
3669	ENCFF532RTY	HepG2	NR3C1	K562	7.238415227108349	6.3389086789567624e-21	6.285861969476233e-20	1
3670	ENCFF532VPN	K562	CREBBP	K562	5.401978307822114	6.883695649829785e-11	6.669296038493408e-10	1
3671	ENCFF535BYF	HepG2	ZNF577	K562	18.176031201208335	0.0	0.0	1
3672	ENCFF536DJU	HepG2	ARID3A	K562	41.03310025951968	0.0	0.0	1
3673	ENCFF536WBT	K562	RAD51	K562	56.303011436384146	0.0	0.0	1
3674	ENCFF536WWR	MCF-7	KLF4	K562	25.458728415569247	0.0	0.0	1
3675	ENCFF537HHU	K562	ZSCAN32	K562	33.79889572013152	0.0	0.0	1
3676	ENCFF537RNU	K562	SAFB	K562	27.582004294081337	0.0	0.0	1
3677	ENCFF538ACI	K562	RBFOX2	K562	83.63598169448733	0.0	0.0	1
3678	ENCFF540QPM	K562	XRCC4	K562	3.162277660168379	2.9350860036295746e-05	0.000279017752336202	1
3679	ENCFF541FQS	HepG2	ZNF326	K562	12.543175050376767	0.0	0.0	1
3680	ENCFF542HJS	K562	DPF2	K562	114.06007876535739	0.0	0.0	1
3681	ENCFF542SUS	HepG2	REL	K562	35.78187897043525	0.0	0.0	1
3682	ENCFF543CJD	HepG2	ZNF48	K562	59.82112980298487	0.0	0.0	1
3683	ENCFF543GET	K562	CBFA2T2	K562	76.9227761506063	0.0	0.0	1
3684	ENCFF544WSX	HepG2	DBP	K562	26.795544094447234	0.0	0.0	1
3685	ENCFF545WAL	K562	ZNF318	K562	20.86633855829274	0.0	0.0	1
3686	ENCFF546OSE	HepG2	MEIS1	K562	45.09832774412088	0.0	0.0	1
3687	ENCFF548ZQR	HepG2	FOXJ3	K562	42.87206183325386	0.0	0.0	1
3688	ENCFF549NPY	K562	ZFPM2	K562	27.22987727872372	0.0	0.0	1
3689	ENCFF550VES	HepG2	ZNF574	K562	62.523780376185364	0.0	0.0	1
3690	ENCFF551CCD	HepG2	MBD4	K562	16.691206810494382	0.0	0.0	1
3691	ENCFF551WCN	HepG2	NACC2	K562	42.1643521569476	0.0	0.0	1
3692	ENCFF552XOP	HepG2	JDP2	K562	16.509145382180854	0.0	0.0	1
3693	ENCFF553IUR	K562	ASH1L	K562	40.66011869501145	0.0	0.0	1
3694	ENCFF554KYQ	HepG2	SNAPC5	K562	32.23163527012873	0.0	0.0	1
3695	ENCFF555IKI	K562	KAT7	K562	57.59475784920781	0.0	0.0	1
3696	ENCFF556EWI	HepG2	U2AF2	K562	21.841927043795174	0.0	0.0	1
3697	ENCFF556SMM	K562	ATF3	K562	82.9320436413462	0.0	0.0	1
3698	ENCFF559MTF	K562	MXD1	K562	28.365084026173033	0.0	0.0	1
3699	ENCFF560NWT	HepG2	ZSCAN30	K562	29.881057535723976	0.0	0.0	1
3700	ENCFF560UGR	K562	ZKSCAN1	K562	55.88193706736627	0.0	0.0	1
3701	ENCFF561XGT	HepG2	NFIA	K562	47.452811637337035	0.0	0.0	1
3702	ENCFF562XKK	K562	MIER1	K562	41.222315942908025	0.0	0.0	1
3703	ENCFF562YSV	HepG2	JUND	K562	41.11989874555111	0.0	0.0	1
3704	ENCFF563KSY	HepG2	MIER3	K562	50.48703863606078	0.0	0.0	1
3705	ENCFF563MHZ	MCF-7	FOXM1	K562	27.36949855016184	0.0	0.0	1
3706	ENCFF563WUP	K562	TOE1	K562	77.23428168548044	0.0	0.0	1
3707	ENCFF563ZJM	K562	KLF6	K562	52.79469385433737	0.0	0.0	1
3708	ENCFF564KIU	K562	GTF2E2	K562	69.60632592640216	0.0	0.0	1
3709	ENCFF564QOL	K562	TARDBP	K562	48.343103266416264	0.0	0.0	1
3710	ENCFF565XMS	MCF-7	DDX20	K562	16.969952236863413	0.0	0.0	1
3711	ENCFF566CTX	K562	MYC	K562	66.71759716836867	0.0	0.0	1
3712	ENCFF566KDV	MCF-7	ZNF592	K562	7.367147847474407	1.5078663059797423e-20	1.4946944477397234e-19	1
3713	ENCFF566PBY	HepG2	CBX1	K562	39.0956747422655	0.0	0.0	1
3714	ENCFF566PRZ	K562	EGR1	K562	75.35972963053449	0.0	0.0	1
3715	ENCFF567CJH	A549	YY1	K562	51.45716842339488	0.0	0.0	1
3716	ENCFF567CPM	K562	FOXJ3	K562	15.861391664935285	0.0	0.0	1
3717	ENCFF567JIZ	HepG2	PPARG	K562	47.59584754834026	0.0	0.0	1
3718	ENCFF567KLR	A549	NR3C1	K562	23.123528359459204	0.0	0.0	1
3719	ENCFF567QWP	HepG2	FOXM1	K562	19.517986666277867	0.0	0.0	1
3720	ENCFF569JWM	MCF-7	PML	K562	40.28696869552761	0.0	0.0	1
3721	ENCFF569TJP	K562	ZNF239	K562	44.76314864155144	0.0	0.0	1
3722	ENCFF569ZCY	MCF-7	JUND	K562	36.383435361825256	0.0	0.0	1
3723	ENCFF571VYR	MCF-7	SREBF1	K562	24.378061163132983	0.0	0.0	1
3724	ENCFF574LUU	HepG2	KDM5A	K562	47.529833139286715	0.0	0.0	1
3725	ENCFF576UBB	MCF-7	CSDE1	K562	4.025691390081084	2.9404092471311538e-06	2.8021999398034688e-05	1
3726	ENCFF577LSK	K562	BRF1	K562	8.209180690696362	0.0	0.0	1
3727	ENCFF581GZR	HepG2	ZNF687	K562	73.95083064918053	0.0	0.0	1
